title,poet,dynasty,full_text,true_5class,true_5desc,true_3class,pred_3class,correct,is_implicit
枕上二首,陆游,宋,青丝玉井辘轳声露叶风枝鹎鵊鸣造物未容闲到死又从枕上得诗情,4,implicit positive（隐性正面）,positive,positive,True,True
题柏岩禅师影堂,王建,唐,山中砖塔闭松下影堂新恨不生前识今朝礼画身,4,implicit positive（隐性正面）,positive,positive,True,True
过润陂桥三首,杨万里,宋,历览溪中有底鸣萧然芦叶蓼花汀元来轿顶呜呜响将谓风声是雁声,2,implicit negative（隐性负面）,negative,neutral,False,True
出都来陈所乘船上有题小诗八首不知何人有感于余心者聊为和之,苏轼,宋,我行无疾徐轻楫信溶漾船留村市闹闸发寒波涨,3,neutral（中性）,neutral,positive,False,False
感咏十解寄呈杨安抚,白玉蟾,宋,酒专风月权诗欠江山债恐是试长房尘劳君少耐,2,implicit negative（隐性负面）,negative,positive,False,True
时宰生日诗三十绝,周紫芝,宋,胸中治国计谁良只有休兵是秘方肯为八荒开寿城能仁须号大医王,5,positive（显性正面）,positive,positive,True,False
三月二十九日二首,苏轼,宋,南岭过云开紫翠北江飞雨送凄凉酒醒梦回春尽日闭门隐几坐烧香,3,neutral（中性）,neutral,positive,False,False
湘潭道中即事二首,刘克庄,宋,傩鼓鼕鼕匝庙门可怜楚俗至今存屈原章句无人诵别有山歌侑桂尊,3,neutral（中性）,neutral,negative,False,False
题鬼趣图十五首,寇梦碧,近现代,荒荒三界人神鬼鬼下宁知有聻存我已沉沦鸭鸣国羡君高卧冷枫根,4,implicit positive（隐性正面）,positive,neutral,False,True
王子端云近来徒觉无佳思纵有诗成似乐天其小乐天甚矣予亦尝和为四绝,王若虚,金,百斛明珠一一圆丝毫无恨彻中边从渠屡受羣儿谤不害三光万古悬,4,implicit positive（隐性正面）,positive,positive,True,True
漫成呈文潜五首,晁补之,宋,不是生情薄桃李广陵一株名最高俱飞蛱蝶莫猜忌端为蜻蜓避伯劳,2,implicit negative（隐性负面）,negative,positive,False,True
遣怀,陈繗,明,诗酒闲中趣琴棋静里春当前行乐地风景最宜人,4,implicit positive（隐性正面）,positive,positive,True,True
出真阳峡十首,杨万里,宋,春光浓里更江行画舫分明是水亭出了真阳恰惆怅数峰如笋雨中青,3,neutral（中性）,neutral,positive,False,False
送陈仰坡景仁昆季八首,张子翼,明,云龙蓂荚磐交欢话到分歧去住难天入渭阳将恋恋路当乌石水漫漫,2,implicit negative（隐性负面）,negative,positive,False,True
书泗州孙景山西轩,苏轼,宋,落日明孤塔青山绕病身知君向西望不愧塔中人,3,neutral（中性）,neutral,positive,False,False
舟过青羊望横山塔二首,杨万里,宋,莫问兰溪双只牌青羊已见玉崔嵬去年辞了横山塔不谓今年却再来,3,neutral（中性）,neutral,positive,False,False
题云际南峰眼上人读经堂,岑参,唐,结宇题三藏焚香老一峰云间独坐卧祗是对山松,3,neutral（中性）,neutral,positive,False,False
题游息洞（题拟）,韩愈,唐,所乐非吾独人人共此情往来三伏里试酌一泓清,4,implicit positive（隐性正面）,positive,positive,True,True
为荥阳宰沈彦初写竹,王绂,明,宜风宜雨又宜烟一度相看一洒然有此信知人不俗絶胜栽柳向门前,5,positive（显性正面）,positive,positive,True,False
南康除夜,郭奎,明,十年客泪不曾乾丘垄成行骨肉残为报淮南兄与弟紫髯憔悴未为官,1,negative（显性负面）,negative,negative,True,False
七月六日二首,张耒,宋,雨洗秋城碧玉天暮云吹尽月娟娟寂寥谁是清宵伴只有姮娥最可怜,2,implicit negative（隐性负面）,negative,positive,False,True
太息四首,陆游,宋,自古才高每恨浮伟人要是出中州即今未必无房魏埋没胡沙死即休,2,implicit negative（隐性负面）,negative,neutral,False,True
罗浮寄公储子洪二兄四首,刘克庄,宋,城中冠盖匆匆散老子空携影逐身追路饯余三百里斯人心事异他人,2,implicit negative（隐性负面）,negative,negative,True,True
灞岸,李商隐,唐,山东今岁点行频几处冤魂哭虏尘灞水桥边倚华表平时二月有东巡,2,implicit negative（隐性负面）,negative,neutral,False,True
长安旧里,韦庄,唐,满目墙匡春草深伤时伤事更伤心车轮马迹今何在十二玉楼无处寻,2,implicit negative（隐性负面）,negative,positive,False,True
哀鞠四绝,郭之奇,明,游子飘篷失故形哀哀匍匐望行星伤心露草依风树每夜玄霜杀晓青,1,negative（显性负面）,negative,negative,True,False
男㞦生日,赵抃,宋,重九登高节阳秋禀气和家家欢会日祺寿所宜多,5,positive（显性正面）,positive,positive,True,False
初冬,陆游,宋,锄犂满野及冬耕时听儿童叱犊声逐客固宜安散地闲民何幸乐升平,3,neutral（中性）,neutral,positive,False,False
初夏即事十二解,杨万里,宋,密有花红绿刺长似来作伴石榴芳金樱身子玫瑰脸更吃饧枝蜜果香,5,positive（显性正面）,positive,positive,True,False
记梦二首,陆游,宋,老来百事不关身北陌东阡一幅巾忽梦行军太行路不惟无想亦无因,2,implicit negative（隐性负面）,negative,neutral,False,True
桐花,方回,宋,怅惜年光怨子规王孙见事一何迟等閒春过三分二凭仗桐花报与知,2,implicit negative（隐性负面）,negative,positive,False,True
赠星士汪晓窻,朱升,明,纷纷世俗爱言好好命如今见者稀言好暂欢终受訾晓窻不是欠圆机,4,implicit positive（隐性正面）,positive,negative,False,True
萧洒桐庐郡十绝,范仲淹,宋,萧洒桐庐郡春山半是茶新雷还好事惊起雨前芽,4,implicit positive（隐性正面）,positive,positive,True,True
出使第五十六,文天祥,宋,隔河见胡骑朝进东门营皇皇使臣体词气浩纵横,5,positive（显性正面）,positive,positive,True,False
内阁春帖子,夏竦,宋,银箭初传暖律延微和渐扇物华姸彩幡红镂宜春字永奉宸慈亿万年,4,implicit positive（隐性正面）,positive,positive,True,True
征人怨,元好问,元,瀚海风烟扫易空玉关归路几时东塞垣可是秋寒早一夜清霜入镜中,2,implicit negative（隐性负面）,negative,positive,False,True
中秋夜君山台望月,李涉,唐,大堤花里锦江前诗酒同游四十年不料中秋最明夜洞庭湖上见当天,4,implicit positive（隐性正面）,positive,positive,True,True
离冠氏道中,贺铸,宋,别酒厌厌一据鞍远林微径雪迷漫伤心不似来时路柳摆东风絮作团,2,implicit negative（隐性负面）,negative,negative,True,True
题画六首,郑元祐,元,桂树连蜷山石幽萧然冠屦白云秋只愁畏垒无尸祝不愧长年为尔留,3,neutral（中性）,neutral,negative,False,False
偶得三绝句,王易,近现代,聋虫待教愚堪哂漫画奔忙智亦忧读尽世间书万巻争如两字识无求,3,neutral（中性）,neutral,negative,False,False
樵妇词,屈大均,明,青青竹笋苦心同采满花篮损玉葱莫学潇湘古时女泪痕长在箨兮中,2,implicit negative（隐性负面）,negative,positive,False,True
硖石遇赦,李涉,唐,天网初开释楚囚残骸已废自知休荷蓑不是人间事归去沧江有钓舟,1,negative（显性负面）,negative,negative,True,False
和乐天春词,刘禹锡,唐,新妆面面下朱楼深锁春光一院愁行到中庭数花朵蜻蜓飞上玉搔头,3,neutral（中性）,neutral,positive,False,False
雨中明庆赏牡丹,苏轼,宋,霏霏雨露作清妍烁烁明灯照欲然明日春阴花未老故应未忍著酥煎,4,implicit positive（隐性正面）,positive,positive,True,True
岁晚六首,陆游,宋,戒杀家庖罢馈鱼病脾亦复禁寒蔬莫惭邻里嘲枯淡出甑香粳玉不如,4,implicit positive（隐性正面）,positive,negative,False,True
己未春日山居杂兴十二解,杨万里,宋,寒久花迟也大奇雨膏饱足土膏肥牡丹芍药君须记管取花房二尺围,4,implicit positive（隐性正面）,positive,positive,True,True
兀庵,释绍昙,宋,身同枯木倚寒岩铄尽玄微没许般只么守些呆怛怛从教壁倒与篱坍,2,implicit negative（隐性负面）,negative,negative,True,True
书南柯太守曲后二首,陈造,宋,竹叶舟前客念家慈云瓮里事如麻而今不笑檀槐战笑汝研桑了岁华,2,implicit negative（隐性负面）,negative,positive,False,True
感咏十解寄呈杨安抚,白玉蟾,宋,风吹五花辇露缀九光舆夜半红尘起琴高失鲤鱼,2,implicit negative（隐性负面）,negative,positive,False,True
读唐太宗纪,范成大,宋,弟兄相贼斁天伦自古无如舜苦辛掩井捐阶危万死不闻亲杀鼻亭神,2,implicit negative（隐性负面）,negative,neutral,False,True
四花,范成大,宋,素馨间末利木犀和玉簪医来都屏去头眩怕香侵,2,implicit negative（隐性负面）,negative,positive,False,True
起岩又送立春日再得雪诗亦次韵,范成大,宋,十分佳景媚冬残好事天心不复悭已遣梅花斜竹外更飘瑞叶向人间,5,positive（显性正面）,positive,positive,True,False
不见花,高启,明,看花无计作闲身尘土余杭暗度春不见花开莫惆怅花飞还得免愁人,3,neutral（中性）,neutral,positive,False,False
和任路分喜雨,吴芾,宋,一雨欢声已沸传更观佳句倍欣然一时果遂为霖望会见重书大有年,5,positive（显性正面）,positive,positive,True,False
中秋月,白玉蟾,宋,千崖爽气已平分万里青天辗玉轮好向钱塘江上望相逢都是广寒人,5,positive（显性正面）,positive,positive,True,False
红梅十九首,王冕,明,翠华影转宜春苑苑里红梅一夜开学士赋诗承赐宴内官传道首绯来,4,implicit positive（隐性正面）,positive,positive,True,True
花时遍逰诸家园十首,陆游,宋,看花南陌复东阡晓露初乾日正妍走马碧鸡坊里去市人唤作海棠颠,4,implicit positive（隐性正面）,positive,positive,True,True
昼倦,杨万里,宋,爱日曛人欲睡昏自匀嫩火炷炉薰蜘蛛已去惟存网犹罥窗间一只蚊,3,neutral（中性）,neutral,positive,False,False
和张文潜晚春,徐积,宋,人生少娱乐閒日亦有数药草正肥时好望云山去,4,implicit positive（隐性正面）,positive,positive,True,True
读庄子,白居易,唐,去国辞家谪异方中心自怪少忧伤为寻庄子知归处认得无何是本乡,3,neutral（中性）,neutral,neutral,True,False
蛩声三首,杨万里,宋,床根吟夜句冥搜莎底啼寒泣怨秋人世如何无苦乐一般蟋蟀两般愁,2,implicit negative（隐性负面）,negative,negative,True,True
赏花,赵葵,宋,人乐清明三月天也随人赏万花园偷闲把酒簪花去不似儿童笑语喧,4,implicit positive（隐性正面）,positive,positive,True,True
湖上八首,方岳,宋,沙暖鸳鸯傍柳眠春来亦懒避湖船佳人窈窕惜颜色自照晴波整翠钿,4,implicit positive（隐性正面）,positive,positive,True,True
定情曲,屈大均,明,朝采宜男花暮采多南子花开郎所欢子结侬所喜,5,positive（显性正面）,positive,positive,True,False
新晴二绝,王炎,宋,初春欲暖未全暖小雨妨晴还得晴多谢东风旧相识少年乐事已寒盟,2,implicit negative（隐性负面）,negative,positive,False,True
宫词,王仲修,宋,良家选入侍仙都性慧从来爱读书记得茂陵封禅事满宫呼作女相如,5,positive（显性正面）,positive,positive,True,False
立春祀太乙,晏殊,宋,华灯明灭羽衣攒翠柳萧森矮桧寒千步回廊绕金殿水苍瑶佩响珊珊,3,neutral（中性）,neutral,neutral,True,False
古艳词,伍瑞隆,明,窈窕银塘花树深新开绣阁倚层阴美人笑指东窗下叶落花开夜夜心,4,implicit positive（隐性正面）,positive,positive,True,True
寄迹武塘赋之,夏完淳,明,逢花却忆故园梅雪掩寒山径不开明月愁心两相似一枝素影待人来,2,implicit negative（隐性负面）,negative,negative,True,True
依韵答胡侍郎见寄,范仲淹,宋,千年风采逢明主一寸襟灵慕昔贤待看朝廷兴礼让天衢何敢斗先鞭,4,implicit positive（隐性正面）,positive,positive,True,True
再送二首,苏轼,宋,使君九万击鹏鲲肯为阳关一断魂不用宽心九千里安西都护国西门,2,implicit negative（隐性负面）,negative,neutral,False,True
有感二绝,张耒,宋,日暇凝云去复还晚风不动自清寒可怜庭雪无人扫斜占墙阴独未残,2,implicit negative（隐性负面）,negative,negative,True,True
秋日书怀,金朋说,宋,夜合花开放晓晴凉飙新爽小池亭幽人雅称林泉兴弄月吟风乐更清,4,implicit positive（隐性正面）,positive,positive,True,True
书龚定庵自珍诗集后（四首）,郁曼陀,近现代,绝业名山幸早成空闻豪语出先生及身未见乾嘉盛偏著春秋说太平,2,implicit negative（隐性负面）,negative,positive,False,True
嘉陵,郑谷,唐,细雨湿萋萋人稀江日西春愁肠已断不在子规啼,2,implicit negative（隐性负面）,negative,neutral,False,True
和人回文五首,苏轼,宋,红窗小泣低声怨永夕春寒斗帐空中酒落花飞絮乱晓莺啼破梦匆匆,2,implicit negative（隐性负面）,negative,negative,True,True
谢生得京酝以为美使致白沙开幕视之空樽而已乃因发一笑,陈献章,明,十年美誉酒家闻屋里茅柴且赏真偶对泥樽开口笑先生不是醉乡人,5,positive（显性正面）,positive,positive,True,False
程国宝有诞孙之庆留饮欢洽醉中谩成一絶以谢,唐桂芳,明,老子婆娑笑脸开扫除黄叶坐莓苔美人醉后擘江蟹香雾濛濛扑手来,4,implicit positive（隐性正面）,positive,positive,True,True
寻简寂观瀑布,韦应物,唐,蹑石欹危过急涧攀崖迢递弄悬泉犹将虎竹为身累欲付归人绝世缘,3,neutral（中性）,neutral,positive,False,False
题三老图二首,杨万里,宋,刘郎写照妙通神三老图成又一新只道老韩同传好被人指点也愁人,4,implicit positive（隐性正面）,positive,positive,True,True
出游归卧得杂诗八首,陆游,宋,晚交数子多才杰谁肯频来寂寞乡但寄好诗三四幅绝胜共笑亿千场,4,implicit positive（隐性正面）,positive,positive,True,True
会稽绝句三首,曾巩,宋,花开日日去看花迟日犹嫌影易斜莫问会稽山外事但将歌管醉流霞,4,implicit positive（隐性正面）,positive,positive,True,True
次韵钱穆父紫薇花二首,苏轼,宋,折得芳蕤两眼花题诗相报字倾斜箧中尚有丝纶句坐觉天光照海涯,4,implicit positive（隐性正面）,positive,neutral,False,True
朝斗,白玉蟾,宋,夜楼一穗玉炉烟飞入三天最上天朝罢满空风露晚世人应是更贪眠,4,implicit positive（隐性正面）,positive,positive,True,True
题史院直舍鱼鹭屏,张耒,宋,钟鼓声稀下直迟秋晖初转万年枝寒厅尽日谁相对惭愧屏风两鹭鸶,3,neutral（中性）,neutral,negative,False,False
